InputID,TargetID,Distance
 HKG, KGZ,4208553.97209522
 HKG, LAO,1067374.68433094
 HKG, LVA,7910963.82071223
 HKG, LBN,7631231.58615316
 HKG, LSO,10805223.3097559
 HKG, LBR,13117519.305474
 HKG, LBY,9670141.82781646
 HKG, LBY,9670141.82781646
 HKG, LIE,9265473.6364496
 HKG, LTU,7995268.04159262
 HKG, LUX,9358594.43043601
 HKG, MAC,64253.8087003569
 HKG, MKD,8566712.76564211
 HKG, MDG,8667402.62268741
 HKG, MWI,9592492.59434525
 HKG, MYS,2192465.98485301
 HKG, MDV,4913866.08304656
 HKG, MLI,12012836.9528988
 HKG, MLT,9406421.08509658
 HKG, MHL,5923965.30276721
 HKG, MTQ,15886946.4331919
 HKG, MRT,12534397.0249302
 HKG, MUS,7745164.32437569
 HKG, MYT,8466993.62407341
 HKG, MEX,13658510.2119238
 HKG, FSM,5020453.12637107
 HKG, MDA,7876894.93734691
 HKG, MCO,9585357.78828422
 HKG, MNG,2762448.06699322
 HKG, MNE,8795539.59210652
 HKG, MSR,15671931.9392642
 HKG, MAR,11191199.6528003
 HKG, MOZ,9709194.0773987
 HKG, MMR,1667378.87333489
 HKG, MMR,1667378.87333489
 HKG, NAM,11611728.2992761
 HKG, NRU,6247669.00076124
 HKG, NPL,3099777.84792631
 HKG, NLD,9241486.96605721
 HKG, ANT,16174666.3011398
 HKG, NCL,7379964.75397558
 HKG, NZL,9335433.88230907
 HKG, NIC,15586072.8820193
 HKG, NER,10939321.6987764
 HKG, NGA,11226734.6815978
 HKG, NIU,9439455.81829275
 HKG, NFK,8089761.03992886
 HKG, MNP,3413968.59646223
 HKG, NOR,8555201.9653789
 HKG, OMN,5883585.70696385
 HKG, PAK,4472238.96000588
 HKG, PLW,2723291.25277956
 HKG, PSE,7732083.82028259
 HKG, PAN,16222465.9258585
 HKG, PNG,4750654.57896977
 HKG, PRY,19222761.1982475
 HKG, PER,18279465.9728844
 HKG, PHL,1318011.78815118
 HKG, PCN,13788896.6726205
 HKG, POL,8365245.63076403
 HKG, PRT,10917129.3226053
 HKG, PRI,15523215.6895799
 HKG, QAT,6358360.04371746
 HKG, REU,7964182.26613945
 HKG, ROU,8201614.69312484
 HKG, RUS,6457821.2873513
 HKG, RUS,6457821.2873513
 HKG, RWA,9499310.26893121
 HKG, SHN,13704567.094547
 HKG, KNA,15612568.9556011
 HKG, LCA,15974748.5920498
 HKG, SPM,12294603.0068822
 HKG, VCT,16045164.2273294
 HKG, VCT,16045164.2273294
 HKG, VCT,16045164.2273294
 HKG, WSM,8940927.88570523
 HKG, SMR,9219885.24564083
 HKG, STP,11738095.1277377
 HKG, SAU,6985491.81489171
 HKG, SEN,13093522.7876274
 HKG, SRB,8568069.80560523
 HKG, SYC,7021670.632614
 HKG, SLE,13196403.6724843
 HKG, SGP,2568656.3139345
 HKG, SVK,8513077.32917963
 HKG, SVN,8934804.27642347
 HKG, SLB,5924585.90775536
 HKG, SOM,7052215.99246758
 HKG, ZAF,11195899.0640264
 HKG, SGS,15694638.553259
 HKG, ESP,10608348.0290312
 HKG, LKA,3937096.80490683
 HKG, SDN,8809329.12028668
 HKG, SUR,16912838.4385584
 HKG, SJM,7694144.00253084
 HKG, SWZ,10406557.126127
 HKG, SWE,8310353.419865
 HKG, CHE,9378113.62091511
 HKG, SYR,7408962.69017401
 HKG, TWN,714661.199644436
 HKG, TWN,714661.199644436
 HKG, TJK,4483861.31556499
 HKG, TZA,9159426.7711304
 HKG, THA,1695202.16691643
 HKG, TLS,3625131.25981249
 HKG, TGO,11999296.5846505
 HKG, TKL,8757252.18156254
 HKG, TON,9005087.4543458
 HKG, TTO,16288962.6220887
 HKG, TTO,16288962.6220887
 HKG, TUN,9954557.40650322
 HKG, TUR,7581642.01040079
 HKG, TKM,5435647.43962272
 HKG, TCA,15096994.2645418
 HKG, TUV,7719555.04551373
 HKG, UGA,9167267.38253338
 HKG, UKR,7614733.63157746
 HKG, ARE,6117386.80759206
 HKG, GBR,9600510.12293248
 HKG, USA,12586412.9426354
 HKG, UMI,5443155.26463435
 HKG, URY,18479360.821768
 HKG, UZB,5110664.92306776
 HKG, VUT,7146310.34548103
 HKG, VEN,16657747.7748088
 HKG, VEN,16657747.7748088
 HKG, VNM,1102639.89378903
 HKG, VNM,1102639.89378903
 HKG, VGB,15493820.4580099
 HKG, VIR,15513273.8806385
 HKG, WLF,8551615.2858269
 HKG, ESH,12316058.2910638
 HKG, YEM,6977242.8178603
 HKG, ZMB,10054571.0588153
 HKG, ZWE,10268810.6993989
 HUN, AFG,4078071.11332283
 HUN, ALB,666673.717726074
 HUN, DZA,2577370.75511404
 HUN, ASM,16265730.3152589
 HUN, AND,1536149.25663438
 HUN, AGO,6591342.71032002
 HUN, AIA,8036167.54985865
 HUN, ATA,15209212.7382685
 HUN, ATG,8026375.34863069
 HUN, ARG,12267505.0408106
 HUN, ARM,2154806.83980341
 HUN, ABW,9001439.35819127
 HUN, AUS,13861066.3921626
 HUN, AUT,506663.950605193
 HUN, AZE,2315650.99022281
 HUN, BHS,8509110.26853945
 HUN, BHR,3554468.30325267
 HUN, BGD,6604046.94945724
 HUN, BRB,8158797.79272535
 HUN, BLR,878900.746808015
 HUN, BEL,1244719.94928735
 HUN, BLZ,9974226.24808936
 HUN, BEN,4483312.17405924
 HUN, BMU,7093194.77235739
 HUN, BTN,6387759.37275668
 HUN, BOL,11003026.2941897
 HUN, BOL,11003026.2941897
 HUN, BIH,368215.28005224
 HUN, BWA,7651631.92330186
 HUN, BVT,11349783.6971942
 HUN, BRA,9701548.37639373
 HUN, IOT,7746323.55909517
 HUN, BRN,10000176.4351278
 HUN, BRN,10000176.4351278
 HUN, BGR,593904.567451237
 HUN, BFA,4293179.27988076
 HUN, BDI,5679782.93030414
 HUN, KHM,8586855.92526783
 HUN, CMR,4607952.70223022
 HUN, CAN,6771582.42107867
 HUN, CPV,5302694.05597505
 HUN, CYM,9210669.98707548
 HUN, CAF,4434217.39742773
 HUN, TCD,3549471.73238714
 HUN, CHL,12449805.1455782
 HUN, CHN,6919939.07018777
 HUN, CXR,10529516.3978476
 HUN, CCK,10041266.0165481
 HUN, COL,9838736.67267251
 HUN, COM,6983914.61856769
 HUN, COG,5340188.88088197
 HUN, COD,5229976.40119355
 HUN, COK,17145515.3882389
 HUN, CRI,10244070.354876
 HUN, CIV,4932366.75713068
 HUN, CIV,4932366.75713068
 HUN, HRV,403231.035305197
 HUN, CUB,9012638.86497116
 HUN, CYP,1477073.97280163
 HUN, CZE,452230.877270733
 HUN, DNK,1215884.09176973
 HUN, DJI,4489189.03360369
 HUN, DMA,8118630.50561588
 HUN, DOM,8537391.15769089
 HUN, ECU,10741263.3815252
 HUN, EGY,2386700.92908067
 HUN, SLV,10274345.8375802
 HUN, GNQ,5079367.2414047
 HUN, ERI,3961465.8883802
 HUN, EST,1393477.84189538
 HUN, ETH,4649301.46973992
 HUN, FLK,13274025.3336014
 HUN, FRO,2385301.5002942
 HUN, FJI,16065166.4948179
 HUN, FIN,1928168.27674008
 HUN, FRA,1383122.87614822
 HUN, GUF,8398804.31820805
 HUN, PYF,16005420.3920266
 HUN, ATF,10991504.5475117
 HUN, GAB,5378486.01638256
 HUN, GMB,5037030.79300953
 HUN, GEO,1941343.45605956
 HUN, DEU,918305.465205534
 HUN, GHA,4801982.94353108
 HUN, GIB,2416473.73824751
 HUN, GRC,903494.468562271
 HUN, GRL,4100950.03314782
 HUN, GRD,8403944.31791416
 HUN, GLP,8072384.78639626
 HUN, GUM,11357536.6369609
 HUN, GTM,10225577.3633789
 HUN, GGY,1691699.90489451
 HUN, GIN,4885803.05040109
 HUN, GNB,5075911.45551149
 HUN, GUY,8770389.42773148
 HUN, HTI,8666315.91681981
 HUN, HMD,12157672.384859
 HUN, VAT,825310.635962331
 HUN, HND,10006811.0769771
 HUN, HKG,8536347.1943626
 HUN, ISL,3024400.94953315
 HUN, IND,5919899.25754204
 HUN, IDN,11173281.670129
 HUN, IRN,3255472.52254848
 HUN, IRQ,2554556.82613357
 HUN, IRL,2099697.73367511
 HUN, IMN,1901712.42820654
 HUN, ISR,2577370.75511404
 HUN, ITA,730665.470655057
 HUN, JAM,9096988.51427291
 HUN, JPN,8935479.2491016
 HUN, JEY,1660199.25547059
 HUN, JOR,2243649.49332691
 HUN, KAZ,3558943.09567818
 HUN, KEN,5387974.62979832
 HUN, KIR,14032872.7700297
 HUN, PRK,7970977.65570466
 HUN, KOR,8244223.34373257
 HUN, KOR,8244223.34373257
 HUN, KWT,3088735.93415402
 HUN, KGZ,4369471.37418755
 HUN, LAO,8193514.02363061
 HUN, LVA,1163667.00866683
 HUN, LBN,1978205.50040537
 HUN, LSO,8514929.30790604
 HUN, LBR,5297988.50286187
 HUN, LBY,2455654.16866745
 HUN, LBY,2455654.16866745
 HUN, LIE,794437.906289276
 HUN, LTU,1038678.23428915
 HUN, LUX,1067672.51136873
 HUN, MAC,8498390.36206354
 HUN, MKD,595755.131443269
 HUN, MDG,7899234.45086805
 HUN, MWI,6844583.33310395
 HUN, MYS,9997876.34630881
 HUN, MDV,7019671.59059736
 HUN, MLI,3991319.69695871
 HUN, MLT,1319444.77223571
 HUN, MHL,13043899.8150086
 HUN, MTQ,8152173.12880849
 HUN, MRT,4165916.85921162
 HUN, MUS,8349070.22004292
 HUN, MYT,7085685.8089951
 HUN, MEX,10325076.9336168
 HUN, FSM,12760667.5988571
 HUN, MDA,684127.204833861
 HUN, MCO,1050302.05573092
 HUN, MNG,6181466.01356327
 HUN, MNE,561259.130887036
 HUN, MSR,8080010.38683177
 HUN, MAR,2699409.02365794
 HUN, MOZ,7380979.34797195
 HUN, MMR,7359073.13639641
 HUN, MMR,7359073.13639641
 HUN, NAM,7647003.13325942
 HUN, NRU,13944234.624435
 HUN, NPL,5859774.94533104
 HUN, NLD,1192255.19597486
 HUN, ANT,8929800.46779326
 HUN, NCL,15820568.7405138
 HUN, NZL,17841689.7447733
 HUN, NIC,10067189.6310779
 HUN, NER,3612055.16088487
 HUN, NGA,4255375.7687566
 HUN, NIU,16775762.2802057
 HUN, NFK,16606180.9171337
 HUN, MNP,11259043.8533702
 HUN, NOR,1786127.73933883
 HUN, OMN,4403471.38002061
 HUN, PAK,4657431.79808448
 HUN, PLW,11203310.3268547
 HUN, PSE,2111860.08426495
 HUN, PAN,10033067.9625473
 HUN, PNG,13236182.9628911
 HUN, PRY,10986550.6301285
 HUN, PER,11270087.98486
 HUN, PHL,9851163.19796023
 HUN, PCN,16217261.7333419
 HUN, POL,556096.541054561
 HUN, PRT,2406032.06433854
 HUN, PRI,8286425.17091941
 HUN, QAT,3642350.04619966
 HUN, REU,8345294.11830688
 HUN, ROU,399504.385816829
 HUN, RUS,2426497.62977072
 HUN, RUS,2426497.62977072
 HUN, RWA,5515904.82754309
 HUN, SHN,7428833.55600082
 HUN, KNA,8076078.10463245
 HUN, LCA,8223894.9194516
 HUN, SPM,5568576.39327713
 HUN, VCT,8278883.46746961
 HUN, VCT,8278883.46746961
 HUN, VCT,8278883.46746961
 HUN, WSM,16126391.6336293
 HUN, SMR,693704.26751967
 HUN, STP,5250757.39988402
 HUN, SAU,3293803.8813829
 HUN, SEN,4831543.93543139
 HUN, SRB,342454.160843313
 HUN, SYC,6701237.94211792
 HUN, SLE,5207498.62317467
 HUN, SGP,9428129.90802881
 HUN, SVK,189057.061715227
 HUN, SVN,399504.385816829
 HUN, SLB,14204322.7006482
 HUN, SOM,4929667.5842547
 HUN, ZAF,8426124.16482446
 HUN, SGS,12459159.5882929
 HUN, ESP,2080585.30122502
 HUN, LKA,7264308.4584324
 HUN, SDN,3667613.07960973
 HUN, SUR,8624407.43968884
 HUN, SJM,3454587.31059728
 HUN, SWZ,8221326.06129444
 HUN, SWE,1699581.07811433
 HUN, CHE,911778.186666608
 HUN, SYR,2008436.71413107
 HUN, TWN,8920329.05383262
 HUN, TWN,8920329.05383262
 HUN, TJK,4175558.79412365
 HUN, TZA,6054412.94919422
 HUN, THA,8050120.55438055
 HUN, TLS,11877127.4570695
 HUN, TGO,4679001.53295531
 HUN, TKL,15642482.4647675
 HUN, TON,16717664.0069533
 HUN, TTO,8441852.82154117
 HUN, TTO,8441852.82154117
 HUN, TUN,1714735.38685774
 HUN, TUR,1507678.79863545
 HUN, TKM,3288964.81580651
 HUN, TCA,8388311.0654087
 HUN, TUV,15206526.1992525
 HUN, UGA,5228266.96766312
 HUN, UKR,921616.539151944
 HUN, ARE,3950361.31270898
 HUN, GBR,1734478.66901652
 HUN, USA,8705808.69683674
 HUN, UMI,11940094.1615241
 HUN, URY,11663667.7434789
 HUN, UZB,3543172.48703692
 HUN, VUT,15425787.5443285
 HUN, VEN,9061334.52001097
 HUN, VEN,9061334.52001097
 HUN, VNM,8425442.05103399
 HUN, VNM,8425442.05103399
 HUN, VGB,8116999.86073993
 HUN, VIR,8155006.02783663
 HUN, WLF,15976329.595004
 HUN, ESH,3841865.9063692
 HUN, YEM,4394049.1903782
 HUN, ZMB,6938751.20385443
 HUN, ZWE,7487333.66983417
 ISL, AFG,6410452.80149809
 ISL, ALB,3590257.20838454
 ISL, DZA,4369983.09645576
 ISL, ASM,13992002.2077764
 ISL, AND,2790933.9350135
 ISL, AGO,9120881.88267993
 ISL, AIA,6167861.42038033
 ISL, ATA,17213304.8466196
 ISL, ATG,6239694.83932802
 ISL, ARG,11676862.7897908
 ISL, ARM,4809457.76471816
 ISL, ABW,7028806.49428735
 ISL, AUS,15313042.6339006
 ISL, AUT,2713494.64373983
 ISL, AZE,4881075.49845134
 ISL, BHS,6098546.85893375
 ISL, BHR,6409823.76833092
 ISL, BGD,8415784.45521808
 ISL, BRB,6560680.08025933
 ISL, BLR,2875472.70236891
 ISL, BEL,2024824.47063082
 ISL, BLZ,7377139.96082806
 ISL, BEN,6359075.08695454
 ISL, BMU,4805605.36129317
 ISL, BTN,8084524.51883336
 ISL, BOL,9918299.46201864
 ISL, BOL,9918299.46201864
 ISL, BIH,3219538.65897174
 ISL, BWA,10290598.0411826
 ISL, BVT,13370958.0228499
 ISL, BRA,8867679.9953154
 ISL, IOT,10582161.1367268
 ISL, BRN,11390462.7413138
 ISL, BRN,11390462.7413138
 ISL, BGR,3612741.32990102
 ISL, BFA,5902371.28392344
 ISL, BDI,8535976.79097144
 ISL, KHM,10147557.713887
 ISL, CMR,6961168.81816731
 ISL, CAN,3755868.65781475
 ISL, CPV,5460571.64805525
 ISL, CYM,6774329.50749459
 ISL, CAF,7122070.95504965
 ISL, TCD,6212511.74928774
 ISL, CHL,11478725.9017803
 ISL, CHN,7875514.93358144
 ISL, CXR,12594491.9004186
 ISL, CCK,12412426.0691155
 ISL, COL,7985446.9292658
 ISL, COM,9983360.32118832
 ISL, COG,7792910.28146255
 ISL, COD,7993796.37836951
 ISL, COK,14405225.9418938
 ISL, CRI,7886455.13238143
 ISL, CIV,6408332.65849772
 ISL, CIV,6408332.65849772
 ISL, HRV,3006148.22037662
 ISL, CUB,6552193.36020011
 ISL, CYP,4500110.05571848
 ISL, CZE,2581748.17606957
 ISL, DNK,1813162.38633344
 ISL, DJI,7512940.73272228
 ISL, DMA,6391622.18947084
 ISL, DOM,6394395.51673715
 ISL, ECU,8826908.4939845
 ISL, EGY,5390447.03358718
 ISL, SLV,7725804.38128431
 ISL, GNQ,7341107.30087511
 ISL, ERI,6984564.2625196
 ISL, EST,2346179.01001288
 ISL, ETH,7655989.08013551
 ISL, FLK,13416741.6118469
 ISL, FRO,640570.547405171
 ISL, FJI,14694385.3461928
 ISL, FIN,2074535.3487315
 ISL, FRA,2439784.86546754
 ISL, GUF,7315449.24827922
 ISL, PYF,12981281.0351073
 ISL, ATF,14013904.8412911
 ISL, GAB,7707732.11154062
 ISL, GMB,5723048.77857307
 ISL, GEO,4554777.50730345
 ISL, DEU,2199229.43405829
 ISL, GHA,6449833.1089546
 ISL, GIB,3313571.10387228
 ISL, GRC,3867198.44164836
 ISL, GRL,1179413.63268567
 ISL, GRD,6747195.56083553
 ISL, GLP,6314451.52578588
 ISL, GUM,11183481.5205048
 ISL, GTM,7621242.85018306
 ISL, GGY,1949483.47839052
 ISL, GIN,6026803.3106285
 ISL, GNB,5888800.40584349
 ISL, GUY,7399496.28887179
 ISL, HTI,6468622.39740914
 ISL, HMD,15170549.9260069
 ISL, VAT,3206156.48243624
 ISL, HND,7497705.62162453
 ISL, HKG,9509144.37873337
 ISL, HUN,3024400.94953315
 ISL, IND,8240054.20798246
 ISL, IDN,12573663.1226943
 ISL, IRN,5942584.09259453
 ISL, IRQ,5424327.39012982
 ISL, IRL,1450952.03252179
 ISL, IMN,1413320.24755337
 ISL, ISR,5592972.74641795
 ISL, ITA,3128066.70320165
 ISL, JAM,6765453.88542661
 ISL, JPN,8614049.78133638
 ISL, JEY,1991117.84328067
 ISL, JOR,5253054.69789678
 ISL, KAZ,5143522.26189151
 ISL, KEN,8375209.11061028
 ISL, KIR,12582001.6543837
 ISL, PRK,7972263.41242515
 ISL, KOR,8305517.63819725
 ISL, KOR,8305517.63819725
 ISL, KWT,5948995.90350388
 ISL, KGZ,6098520.02231157
 ISL, LAO,9630357.18237486
 ISL, LVA,2433374.24660816
 ISL, LBN,4969403.95601943
 ISL, LSO,11218179.0301542
 ISL, LBR,6527193.975806
 ISL, LBY,5097224.92282071
 ISL, LBY,5097224.92282071
 ISL, LIE,2580824.08650788
 ISL, LTU,2457916.97263014
 ISL, LUX,2207228.39808662
 ISL, MAC,9497788.09474891
 ISL, MKD,3593596.603284
 ISL, MDG,10896793.2210746
 ISL, MWI,9725086.70397046
 ISL, MYS,11521419.5421274
 ISL, MDV,9726652.94436951
 ISL, MLI,5433826.84985339
 ISL, MLT,3894909.43494562
 ISL, MHL,11782164.8077732
 ISL, MTQ,6457284.61662576
 ISL, MRT,5018660.98091147
 ISL, MUS,11372461.8684536
 ISL, MYT,10089227.48725
 ISL, MEX,7431332.84478923
 ISL, FSM,12021716.5626398
 ISL, MDA,3428431.01363849
 ISL, MCO,2843298.68782376
 ISL, MNG,6750959.47964701
 ISL, MNE,3452490.47950712
 ISL, MSR,6285831.84574364
 ISL, MAR,3776186.87599033
 ISL, MOZ,10256067.2013156
 ISL, MMR,8947603.48213674
 ISL, MMR,8947603.48213674
 ISL, NAM,10099606.6657513
 ISL, NRU,12840572.3746649
 ISL, NPL,7758076.73805216
 ISL, NLD,1934125.37591536
 ISL, ANT,7005346.30427113
 ISL, NCL,15164245.5885294
 ISL, NZL,17226249.7436146
 ISL, NIC,7629637.29631853
 ISL, NER,5783051.98728374
 ISL, NGA,6429437.79051131
 ISL, NIU,14491628.8833759
 ISL, NFK,15984025.4249275
 ISL, MNP,11006056.7916627
 ISL, NOR,1421204.07932463
 ISL, OMN,7204264.7467547
 ISL, PAK,6932517.47826175
 ISL, PLW,11648699.2842749
 ISL, PSE,5121704.82830309
 ISL, PAN,7810203.49916447
 ISL, PNG,13350024.052223
 ISL, PRY,10339564.3752804
 ISL, PER,9589635.80713299
 ISL, PHL,10731458.2978751
 ISL, PCN,13376586.2800189
 ISL, POL,2586106.81503449
 ISL, PRT,2910182.22440844
 ISL, PRI,6299268.10196583
 ISL, QAT,6491573.24985194
 ISL, REU,11369560.3138178
 ISL, ROU,3336146.44213389
 ISL, RUS,3373524.68451303
 ISL, RUS,3373524.68451303
 ISL, RWA,8379104.41826368
 ISL, SHN,9034125.38937756
 ISL, KNA,6246427.78024792
 ISL, LCA,6543691.66068275
 ISL, SPM,3054109.94035348
 ISL, VCT,6612074.79629736
 ISL, VCT,6612074.79629736
 ISL, VCT,6612074.79629736
 ISL, WSM,13970622.0931264
 ISL, SMR,3020556.89276764
 ISL, STP,7380222.10154781
 ISL, SAU,6250792.78900609
 ISL, SEN,5671227.80203271
 ISL, SRB,3345616.144373
 ISL, SYC,9705458.35542358
 ISL, SLE,6292020.63658296
 ISL, SGP,11300129.1791385
 ISL, SVK,2852094.87995528
 ISL, SVN,2906743.32910631
 ISL, SLB,13672884.1775908
 ISL, SOM,7931503.49186062
 ISL, ZAF,11033729.6529194
 ISL, SGS,13351848.7522482
 ISL, ESP,2924196.36668033
 ISL, LKA,9725108.0414697
 ISL, SDN,6613097.78552907
 ISL, SUR,7407307.60319292
 ISL, SJM,1909587.97271101
 ISL, SWZ,10997738.0274938
 ISL, SWE,1656938.67870302
 ISL, CHE,2540131.15092588
 ISL, SYR,4955256.10138444
 ISL, TWN,9585079.40638398
 ISL, TWN,9585079.40638398
 ISL, TJK,6111649.70775674
 ISL, TZA,8981643.23103703
 ISL, THA,9744537.46705846
 ISL, TLS,13129429.7949978
 ISL, TGO,6502442.87673465
 ISL, TKL,13468103.9298776
 ISL, TON,14726389.6424057
 ISL, TTO,6839520.20222117
 ISL, TTO,6839520.20222117
 ISL, TUN,3896788.68774617
 ISL, TUR,4437298.58983435
 ISL, TKM,5514433.13586108
 ISL, TCA,6155281.28168267
 ISL, TUV,13554721.0221636
 ISL, UGA,8140297.42218117
 ISL, UKR,3393817.74070799
 ISL, ARE,6767737.2917091
 ISL, GBR,1514797.93744185
 ISL, USA,5748227.88728354
 ISL, UMI,10651319.62036
 ISL, URY,11353650.0884868
 ISL, UZB,5606041.15826366
 ISL, VUT,14549192.5012975
 ISL, VEN,7337021.4020099
 ISL, VEN,7337021.4020099
 ISL, VNM,9875040.13096387
 ISL, VNM,9875040.13096387
 ISL, VGB,6194092.66634762
 ISL, VIR,6224340.56959417
 ISL, WLF,14027905.7651152
 ISL, ESH,4515090.8171699
 ISL, YEM,7383445.44106906
 ISL, ZMB,9741604.00779596
 ISL, ZWE,10266722.2874649
 IND, AFG,1869224.32832974
 IND, ALB,5829535.09984068
 IND, DZA,7472035.90222077
 IND, ASM,12921528.4052427
 IND, AND,7356667.04260829
 IND, AGO,7346168.2739566
 IND, AIA,13952344.2366934
 IND, ATA,12214331.9834851
 IND, ATG,13932641.602176
 IND, ARG,15886823.6798316
 IND, ARM,3766934.78881849
 IND, ABW,14919416.7250602
 IND, AUS,7968711.95918647
 IND, AUT,6425720.19900025
 IND, AZE,3606165.59535894
 IND, BHS,14308578.1023796
 IND, BHR,2786445.63990889
 IND, BGD,1412819.97293599
 IND, BRB,14014270.997744
 IND, BLR,5550607.30777174
 IND, BEL,7122685.12418168
 IND, BLZ,15603018.2257578
 IND, BEN,8074557.12164052
 IND, BMU,12933180.78316
 IND, BTN,1605763.65690018
 IND, BOL,16015265.4009274
 IND, BOL,16015265.4009274
 IND, BIH,6027402.20867972
 IND, BWA,7402581.51340562
 IND, BVT,10783109.4600692
 IND, BRA,14772189.4028907
 IND, IOT,2938221.23327637
 IND, BRN,4426009.6730121
 IND, BRN,4426009.6730121
 IND, BGR,5451199.38239704
 IND, BFA,8398056.61247129
 IND, BDI,5756202.11168521
 IND, KHM,3083480.27559921
 IND, CMR,7177881.42476437
 IND, CAN,11107873.3943427
 IND, CPV,10520143.029698
 IND, CYM,15000070.3146907
 IND, CAF,6201815.02958439
 IND, TCD,6155691.08654914
 IND, CHL,16626803.3923786
 IND, CHN,3210134.55207198
 IND, CXR,4609634.68348543
 IND, CCK,4200463.90260329
 IND, COL,15718102.4709637
 IND, COM,5052953.79206344
 IND, COG,7143445.09572004
 IND, COD,6079465.76513979
 IND, COK,14146699.0449083
 IND, CRI,16095589.6385493
 IND, CIV,8883631.01377579
 IND, CIV,8883631.01377579
 IND, HRV,6237921.41448731
 IND, CUB,14782304.4761519
 IND, CYP,4896770.25646601
 IND, CZE,6297632.35629
 IND, DNK,6759425.52597925
 IND, DJI,3755132.91511435
 IND, DMA,14011567.6742357
 IND, DOM,14443498.650107
 IND, ECU,16610905.8796738
 IND, EGY,4835756.0489946
 IND, SLV,15960942.3233251
 IND, GNQ,7537979.38083847
 IND, ERI,4064781.49153711
 IND, EST,5927700.98069964
 IND, ETH,4404033.98760606
 IND, FLK,14831305.2870249
 IND, FRO,7750893.03489761
 IND, FJI,11490779.194023
 IND, FIN,6171122.30632757
 IND, FRA,7291158.90742168
 IND, GUF,13954248.63503
 IND, PYF,16073377.0013815
 IND, ATF,7050064.59924471
 IND, GAB,7477814.32509034
 IND, GMB,9875538.02630536
 IND, GEO,3980158.25852255
 IND, DEU,6771845.48612234
 IND, GHA,8570640.7816005
 IND, GIB,8061293.93414719
 IND, GRC,5638453.44485085
 IND, GRL,8778194.22613095
 IND, GRD,14268768.9192849
 IND, GLP,13972765.7943033
 IND, GUM,7219203.53029448
 IND, GTM,15840325.6936526
 IND, GGY,7598499.12545024
 IND, GIN,9294500.71371042
 IND, GNB,9771566.05669913
 IND, GUY,14477198.7594727
 IND, HTI,14561531.7538767
 IND, HMD,8109688.21089992
 IND, VAT,6464840.9706781
 IND, HND,15737748.2897958
 IND, HKG,3859573.79068044
 IND, HUN,5919899.25754204
 IND, ISL,8240054.20798246
 IND, IDN,5456506.67148297
 IND, IRN,2736481.85661678
 IND, IRQ,3571350.03978198
 IND, IRL,7926478.89316767
 IND, IMN,7683071.99992672
 IND, ISR,4146270.48709499
 IND, ITA,6435703.50148562
 IND, JAM,14948357.5125353
 IND, JPN,6155331.21658592
 IND, JEY,7570633.04332796
 IND, JOR,4271734.87361611
 IND, KAZ,3210217.35860663
 IND, KEN,4736455.89280211
 IND, KIR,10590651.4799285
 IND, PRK,5226810.69584767
 IND, KOR,5222060.1323252
 IND, KOR,5222060.1323252
 IND, KWT,3134348.05181969
 IND, KGZ,2335928.52660418
 IND, LAO,2953105.80273454
 IND, LVA,5894824.9848356
 IND, LBN,4332498.39757508
 IND, LSO,7553832.51583663
 IND, LBR,9407479.80526336
 IND, LBY,6150216.49895017
 IND, LBY,6150216.49895017
 IND, LIE,6711708.25019665
 IND, LTU,5912350.02758657
 IND, LUX,6967722.16468451
 IND, MAC,3796626.05266539
 IND, MKD,5674023.74834524
 IND, MDG,5502285.0351546
 IND, MWI,5991902.70397799
 IND, MYS,4315553.02013691
 IND, MDV,1903244.97455331
 IND, MLI,8471809.28378437
 IND, MLT,6283550.87974617
 IND, MHL,9781766.49234382
 IND, MTQ,14036519.1907702
 IND, MRT,9175261.995301
 IND, MUS,4934652.7485585
 IND, MYT,5034710.07401333
 IND, MEX,15245804.0146358
 IND, FSM,8844430.89931678
 IND, MDA,5255858.07945643
 IND, MCO,6876915.66133412
 IND, MNG,3853802.98030337
 IND, MNE,5923366.70156299
 IND, MSR,13986586.1029926
 IND, MAR,8131706.95518088
 IND, MOZ,6239809.33197985
 IND, MMR,2192839.39063605
 IND, MMR,2192839.39063605
 IND, NAM,8008859.01768262
 IND, NRU,10028192.0739156
 IND, NPL,1136234.60992969
 IND, NLD,7004229.09910772
 IND, ANT,14843695.6155041
 IND, NCL,10662147.5315694
 IND, NZL,12016109.7415414
 IND, NIC,15862555.8946208
 IND, NER,7270464.63965125
 IND, NGA,7456980.02293622
 IND, NIU,13063648.3911767
 IND, NFK,11156213.8637554
 IND, MNP,7267798.40379789
 IND, NOR,6863887.12664625
 IND, OMN,2087840.87798069
 IND, PAK,1313107.89491961
 IND, PLW,6340130.69696944
 IND, PSE,4355894.65140778
 IND, PAN,15936907.2050142
 IND, PNG,8177076.41531965
 IND, PRY,15375230.9455476
 IND, PER,16929400.7796635
 IND, PHL,4852243.23910151
 IND, PCN,17468349.4791628
 IND, POL,6034031.45536824
 IND, PRT,8207397.68595389
 IND, PRI,14206236.6623014
 IND, QAT,2709201.29632979
 IND, REU,5108889.90032863
 IND, ROU,5521573.7773931
 IND, RUS,4930505.51526824
 IND, RUS,4930505.51526824
 IND, RWA,5677558.6979274
 IND, SHN,9875923.16390922
 IND, KNA,13987765.1708288
 IND, LCA,14102117.483429
 IND, SPM,11254870.2125739
 IND, VCT,14151413.0184964
